Date,Open,High,Low,Close
01/28/2025,6.637%,6.657%,6.637%,6.653%
01/29/2025,6.653%,6.774%,6.653%,6.774%
01/30/2025,6.677%,6.677%,6.660%,6.660%
01/31/2025,6.660%,6.680%,6.660%,6.680%
02/03/2025,6.649%,6.649%,6.598%,6.598%
02/04/2025,6.553%,6.654%,6.553%,6.654%
02/05/2025,6.654%,6.654%,6.620%,6.620%
02/06/2025,6.620%,6.620%,6.604%,6.604%
02/07/2025,6.649%,6.652%,6.649%,6.652%
02/10/2025,6.609%,6.659%,6.596%,6.596%
02/11/2025,6.596%,6.598%,6.580%,6.598%
02/12/2025,6.596%,6.600%,6.593%,6.593%
02/13/2025,6.593%,6.598%,6.593%,6.598%
02/14/2025,6.621%,6.669%,6.621%,6.669%
02/17/2025,6.607%,6.723%,6.607%,6.723%
02/18/2025,6.723%,6.723%,6.598%,6.598%
02/20/2025,6.598%,6.598%,6.598%,6.598%
02/21/2025,6.596%,6.608%,6.596%,6.598%
02/24/2025,6.610%,6.610%,6.582%,6.582%
02/25/2025,6.582%,6.587%,6.577%,6.577%
02/27/2025,6.582%,6.582%,6.561%,6.561%
02/28/2025,6.566%,6.616%,6.566%,6.616%
03/03/2025,6.616%,6.671%,6.616%,6.671%
03/04/2025,6.599%,6.599%,6.587%,6.587%
03/05/2025,6.587%,6.590%,6.580%,6.590%
03/06/2025,6.575%,6.583%,6.575%,6.583%
03/07/2025,6.583%,6.634%,6.583%,6.634%
03/10/2025,6.583%,6.603%,6.583%,6.593%
03/11/2025,6.593%,6.595%,6.593%,6.595%
03/12/2025,6.595%,6.598%,6.588%,6.593%
03/13/2025,6.593%,6.618%,6.593%,6.604%
03/17/2025,6.599%,6.611%,6.591%,6.611%
03/18/2025,6.611%,6.611%,6.594%,6.594%
03/19/2025,6.584%,6.584%,6.577%,6.577%
03/20/2025,6.577%,6.577%,6.529%,6.529%
03/21/2025,6.569%,6.575%,6.517%,6.517%
03/24/2025,6.512%,6.519%,6.496%,6.496%
03/25/2025,6.494%,6.582%,6.494%,6.582%
03/26/2025,6.572%,6.572%,6.481%,6.481%
03/27/2025,6.484%,6.486%,6.481%,6.481%
03/28/2025,6.496%,6.527%,6.439%,6.439%
03/30/2025,6.424%,6.424%,6.424%,6.424%
03/31/2025,6.424%,6.424%,6.424%,6.424%
04/02/2025,6.424%,6.444%,6.318%,6.318%
04/03/2025,6.313%,6.336%,6.305%,6.305%
04/04/2025,6.300%,6.332%,6.285%,6.285%
04/07/2025,6.270%,6.292%,6.269%,6.269%
04/08/2025,6.266%,6.292%,6.263%,6.263%
04/09/2025,6.263%,6.285%,6.199%,6.209%
04/11/2025,6.209%,6.210%,6.167%,6.197%
04/13/2025,6.125%,6.125%,6.125%,6.125%
04/15/2025,6.125%,6.147%,6.116%,6.116%
04/16/2025,6.105%,6.116%,6.074%,6.074%
04/17/2025,6.063%,6.067%,6.053%,6.057%
04/21/2025,6.067%,6.067%,6.058%,6.058%
04/22/2025,6.058%,6.058%,6.015%,6.015%
04/23/2025,6.015%,6.038%,5.995%,5.995%
04/24/2025,5.995%,5.995%,5.984%,5.984%
04/25/2025,5.990%,6.064%,5.990%,6.064%
04/28/2025,6.042%,6.042%,6.026%,6.032%
04/29/2025,6.032%,6.032%,6.010%,6.016%
04/30/2025,6.016%,6.016%,5.974%,5.990%
05/02/2025,5.990%,6.037%,5.959%,5.982%
05/05/2025,5.982%,5.982%,5.957%,5.960%
05/06/2025,5.957%,5.983%,5.952%,5.966%
05/07/2025,5.966%,6.018%,5.945%,5.945%
05/08/2025,5.945%,5.962%,5.917%,5.917%
05/09/2025,5.917%,6.080%,5.917%,6.080%
05/11/2025,6.023%,6.023%,6.023%,6.023%
05/13/2025,6.023%,6.023%,5.932%,5.955%
05/14/2025,5.955%,5.967%,5.921%,5.967%
05/15/2025,5.967%,5.967%,5.876%,5.876%
05/16/2025,5.876%,5.876%,5.808%,5.820%
05/19/2025,5.817%,5.878%,5.817%,5.832%
05/20/2025,5.832%,5.832%,5.832%,5.832%
05/21/2025,5.797%,5.821%,5.739%,5.739%
05/22/2025,5.739%,5.763%,5.739%,5.739%
05/23/2025,5.760%,5.879%,5.760%,5.858%
05/26/2025,5.846%,5.895%,5.764%,5.764%
05/27/2025,5.764%,5.764%,5.702%,5.702%
05/28/2025,5.702%,5.731%,5.669%,5.669%
05/29/2025,5.669%,5.693%,5.669%,5.681%
05/30/2025,5.681%,5.681%,5.645%,5.657%
06/02/2025,5.663%,5.675%,5.657%,5.675%
06/03/2025,5.681%,5.681%,5.648%,5.648%
06/04/2025,5.648%,5.648%,5.635%,5.635%
06/05/2025,5.635%,5.638%,5.635%,5.638%
06/06/2025,5.638%,5.638%,5.570%,5.571%
06/09/2025,5.493%,5.521%,5.493%,5.521%
06/10/2025,5.521%,5.564%,5.520%,5.564%
06/11/2025,5.557%,5.619%,5.557%,5.594%
06/12/2025,5.619%,5.682%,5.619%,5.619%
06/13/2025,5.597%,5.669%,5.597%,5.631%
06/16/2025,5.616%,5.631%,5.597%,5.597%
06/17/2025,5.593%,5.619%,5.577%,5.577%
06/18/2025,5.581%,5.581%,5.580%,5.580%
06/19/2025,5.574%,5.618%,5.574%,5.580%
06/20/2025,5.567%,5.592%,5.541%,5.541%
06/23/2025,5.592%,5.592%,5.579%,5.579%
06/24/2025,5.592%,5.602%,5.553%,5.553%
06/25/2025,5.553%,5.670%,5.553%,5.631%
06/26/2025,5.618%,5.621%,5.618%,5.618%
06/27/2025,5.618%,5.631%,5.617%,5.631%
06/30/2025,5.644%,5.644%,5.591%,5.604%
07/01/2025,5.597%,5.611%,5.584%,5.584%
07/02/2025,5.577%,5.584%,5.564%,5.577%
07/03/2025,5.577%,5.577%,5.564%,5.564%
07/04/2025,5.564%,5.576%,5.564%,5.576%
07/07/2025,5.617%,5.617%,5.576%,5.576%
07/08/2025,5.576%,5.576%,5.566%,5.573%
07/09/2025,5.573%,5.600%,5.573%,5.579%
07/10/2025,5.579%,5.589%,5.565%,5.565%
07/11/2025,5.586%,5.658%,5.578%,5.578%
07/14/2025,5.714%,5.714%,5.582%,5.582%
07/15/2025,5.582%,5.616%,5.582%,5.588%
07/16/2025,5.588%,5.588%,5.578%,5.578%
07/17/2025,5.578%,5.588%,5.578%,5.588%
07/18/2025,5.588%,5.588%,5.581%,5.581%
07/21/2025,5.581%,5.602%,5.581%,5.588%
07/22/2025,5.588%,5.609%,5.588%,5.588%
07/23/2025,5.588%,5.588%,5.584%,5.584%
07/24/2025,5.580%,5.587%,5.573%,5.587%
07/25/2025,5.573%,5.602%,5.573%,5.602%
07/28/2025,5.587%,5.602%,5.587%,5.587%
07/29/2025,5.587%,5.590%,5.572%,5.590%
07/30/2025,5.590%,5.594%,5.587%,5.587%
07/31/2025,5.587%,5.594%,5.587%,5.587%
08/01/2025,5.587%,5.601%,5.583%,5.583%
08/04/2025,5.583%,5.616%,5.568%,5.568%
08/05/2025,5.568%,5.571%,5.541%,5.571%
08/06/2025,5.571%,5.601%,5.571%,5.601%
08/07/2025,5.616%,5.616%,5.597%,5.597%
08/08/2025,5.597%,5.601%,5.570%,5.570%
08/11/2025,5.570%,5.628%,5.570%,5.590%
08/12/2025,5.597%,5.617%,5.586%,5.586%
08/13/2025,5.597%,5.695%,5.597%,5.601%
08/14/2025,5.601%,5.601%,5.601%,5.601%
08/18/2025,5.601%,5.617%,5.601%,5.617%
08/19/2025,5.617%,5.633%,5.617%,5.633%
08/20/2025,5.617%,5.617%,5.585%,5.613%
08/21/2025,5.613%,5.617%,5.613%,5.617%
08/22/2025,5.617%,5.741%,5.617%,5.741%
08/25/2025,5.749%,5.799%,5.748%,5.748%
08/26/2025,5.748%,5.796%,5.748%,5.796%
08/28/2025,5.796%,5.796%,5.750%,5.750%
08/29/2025,5.750%,5.787%,5.750%,5.787%
09/01/2025,5.787%,5.787%,5.730%,5.730%
09/02/2025,5.730%,5.730%,5.727%,5.727%
09/03/2025,5.727%,5.727%,5.724%,5.724%
09/04/2025,5.724%,5.773%,5.724%,5.773%
09/05/2025,5.773%,5.801%,5.773%,5.801%
09/07/2025,5.801%,5.801%,5.801%,5.801%
09/09/2025,5.801%,5.808%,5.801%,5.808%
09/10/2025,5.808%,5.808%,5.721%,5.721%
09/11/2025,5.721%,5.728%,5.694%,5.728%
09/12/2025,5.728%,5.728%,5.725%,5.725%
09/15/2025,5.725%,5.787%,5.725%,5.787%
09/16/2025,5.787%,5.787%,5.784%,5.784%
09/17/2025,5.784%,5.784%,5.695%,5.695%
09/18/2025,5.706%,5.706%,5.702%,5.702%
09/19/2025,5.696%,5.699%,5.696%,5.699%
09/22/2025,5.699%,5.708%,5.687%,5.687%
09/23/2025,5.676%,5.759%,5.676%,5.759%
09/24/2025,5.759%,5.810%,5.759%,5.810%
09/25/2025,5.810%,5.861%,5.810%,5.861%
09/26/2025,5.861%,5.861%,5.803%,5.803%
09/29/2025,5.803%,5.803%,5.792%,5.792%
09/30/2025,5.739%,5.844%,5.739%,5.844%
10/01/2025,5.749%,5.952%,5.749%,5.952%
10/03/2025,5.658%,5.777%,5.658%,5.777%
10/06/2025,5.777%,5.777%,5.710%,5.710%
10/07/2025,5.710%,5.710%,5.655%,5.655%
10/08/2025,5.655%,5.668%,5.655%,5.668%
10/09/2025,5.668%,5.812%,5.668%,5.704%
10/10/2025,5.704%,5.704%,5.680%,5.680%
10/13/2025,5.680%,5.705%,5.680%,5.705%
10/14/2025,5.705%,5.705%,5.646%,5.646%
10/15/2025,5.646%,5.651%,5.636%,5.636%
10/16/2025,5.636%,5.646%,5.636%,5.638%
10/17/2025,5.638%,5.638%,5.634%,5.634%
10/20/2025,5.634%,5.634%,5.594%,5.594%
10/21/2025,5.594%,5.594%,5.594%,5.594%
10/23/2025,5.594%,5.700%,5.594%,5.700%
10/24/2025,5.700%,5.815%,5.699%,5.699%
10/27/2025,5.699%,5.743%,5.699%,5.707%
10/28/2025,5.707%,5.707%,5.655%,5.655%
10/29/2025,5.655%,5.856%,5.655%,5.856%
10/30/2025,5.856%,5.856%,5.702%,5.702%
10/31/2025,5.702%,5.731%,5.702%,5.731%
11/03/2025,5.731%,5.780%,5.731%,5.780%
11/04/2025,5.780%,5.780%,5.704%,5.704%
